"id","type","original","author","title","file","downloads","votes","rating","halosafe","score","score_norating","lastmodified","md5","featured","tags","fulltags","author_blurb"
"640","Fan Inspired Song","Fan Inspired Song","Gary Lester","Lonely","Nine Inch Nails - NINRemixes.com Unofficial - 639 - Lonely by Gary Lester (Fan Inspired Song).mp3","373","27","5.9","Y","0.379625","0.0643432","1216255317",,"0",NULL,NULL,"TR goes with everything and who else can we say that about.
Lonely, by Gary Lester
2008"
"639","Unofficial Remix","The Perfect Drug","Unknown","Acid In Your Veins","Nine Inch Nails - NINRemixes.com Unofficial - 639 - The Perfect Drug, Acid In Your Veins, by Unknown (Unofficial Remix).mp3","274","4","5.2","?","0.0767528","0.0147601","1216670823",,"0",NULL,NULL,
"641","Cover","Into The Void","Skorbut v Kalte Farben","Black Barcat","Nine Inch Nails - NINRemixes.com Unofficial - 641 - Into The Void, Black Barcat, by Skorbut v Kalte Farben (Cover).mp3","538","12","6.6","?","0.148315","0.0224719","1217719526",,"0",NULL,NULL,
"642","Unofficial Remix","Closer","Danny Bosten","Closer One More Time","Nine Inch Nails - NINRemixes.com Unofficial - 642 - Closer, Closer One More Time, by Danny Bosten (Unofficial Remix).mp3","349","4","4.9","?","0.0563218","0.0114943","1216670885",,"0","My Little Pony Forum","My Little Pony Forum","It just fit, musically and thematically. "
"643","Unofficial Remix","March Of The Pigs","Leftshoe18","All Lined Up","Nine Inch Nails - NINRemixes.com Unofficial - 643 - March Of The Pigs, All Lined Up, by Leftshoe18 (Unofficial Remix).mp3","369","5","5.1","S","0.0702479","0.0137741","1216795127",,"0",NULL,NULL,"This is a remix of March of the Pigs using the Rock Band .mogg file (I found it at echoingthesound.net)."
"644","Cover","Piggy","Knqulear Shift",,"Nine Inch Nails - NINRemixes.com Unofficial - 644 - Piggy covered by Knqulear Shift (Cover).mp3","334","12","5.9","Y","0.163889","0.0277778","1216795141",,"0",NULL,NULL,"my own version of Piggy"
"645","Unofficial Remix","The Day The World Went Away","Unknown","Green","Nine Inch Nails - NINRemixes.com Unofficial - 645 - The Day The World Went Away, Green, by Unknown (Unofficial Remix).mp3","625","13","7.1","?","0.15156","0.0213465","1217181130",,"0",NULL,NULL,
"646","Fan Inspired Song","Fan Inspired Song","H","Under The Glass","Nine Inch Nails - NINRemixes.com Unofficial - 646 - Under The Glass by H (Fan Inspired Song).mp3","433","22","6.1","Y","0.3","0.0491803","1217181174",,"0",NULL,NULL,"A mutated instrumental, hopefully enjoys to all! inspired by eating many drugs and falling through floors upsidedown. Stay in school

-H"
"647","Unofficial Remix","Mashup","Anonymous","Closer to Shoes","Nine Inch Nails - NINRemixes.com Unofficial - 647 - Mashup, Closer to Shoes, by Anonymous (Unofficial Remix).mp3","538","22","6","?","0.247655","0.0412758","1217373790",,"0",NULL,NULL,
"648","Unofficial Remix","We're In This Together","Unknown","As Deep As Can Be","Nine Inch Nails - NINRemixes.com Unofficial - 648 - We're In This Together, As Deep As Can Be, by Unknown (Unofficial Remix).mp3","511","5","5.8","?","0.0582329","0.0100402","1217485163",,"0",NULL,NULL,
"649","Unofficial Remix","The Perfect Drug","Unknown","Scream","Nine Inch Nails - NINRemixes.com Unofficial - 649 - The Perfect Drug, Scream, by Unknown (Unofficial Remix).mp3","269","4","5.7","?","0.0850746","0.0149254","1217599986",,"0",NULL,NULL,
"650","Unofficial Remix","A Warm Place","Lucian X","Sedation, Violence","Nine Inch Nails - NINRemixes.com Unofficial - 650 - A Warm Place, Sedation, Violence, by Lucian X (Unofficial Remix).mp3","304","4","5.8","?","0.0770764","0.013289","1217600019",,"0",NULL,NULL,
"651","Unofficial Remix","I'm Looking Forward To Joining You, Finally","Unknown","I'm Looking Forward To Joining You, Again","Nine Inch Nails - NINRemixes.com Unofficial - 651 - I'm Looking Forward To Joining You, Finally, I'm Looking Forward To Joining You, Again, by Unknown (Unofficial Remix).mp3","364","4","5.7","?","0.0495652","0.00869565","1217719419",,"0",NULL,NULL,
"652","Fan Inspired Song","Fan Inspired Song","Lobotomy Baby","Sunlight III","Nine Inch Nails - NINRemixes.com Unofficial - 652 - Sunlight III by Lobotomy Baby (Fan Inspired Song).mp3","162","3","5.7","?","0.105556","0.0185185","1217719466",,"0",NULL,NULL,"www.myspace.com/lobotomybaby1"
"653","Unofficial Remix","the big come down","jetsetwilly","Banjo and Trumpet","Nine Inch Nails - NINRemixes.com Unofficial - 653 - the big come down, Banjo and Trumpet, by jetsetwilly (Unofficial Remix).mp3","225","9","7.2","Y","0.196364","0.0272727","1218321046",,"0",NULL,NULL,"no comments    John Wayne sample and far west ambiance i hope you like"
"654","Unofficial Remix","The Downward Spiral","Unknown","No Escape","Nine Inch Nails - NINRemixes.com Unofficial - 654 - The Downward Spiral, No Escape, by Unknown (Unofficial Remix).mp3","435","4","5.2","?","0.048037","0.00923788","1217987824",,"0",NULL,NULL,
"655","Fan Inspired Song","Fan Inspired Song","Gary Lester","Grain","Nine Inch Nails - NINRemixes.com Unofficial - 655 - Grain by Gary Lester (Fan Inspired Song).mp3","160","4","4.4","?","0.0830189","0.0188679","1217987852",,"0",NULL,NULL,"Thanks TR!
Thanks ninremixes!
Grain, by Gary Lester
2008
Check out my current music profile at..
http://www.icompositions.com/artists/GaryLester
"
"656","Unofficial Remix","Audio Poetry","Anton","Transfer","Nine Inch Nails - NINRemixes.com Unofficial - 656 - Audio Poetry, Transfer, by Anton (Unofficial Remix).mp3","324","3","5.2","Y","0.0481481","0.00925926","1217987881",,"0",NULL,NULL,"I would like you to listen my original composition ""Transfer""."
"657","Fan Inspired Song","Fan Inspired Song","Jet Set Willy","Mouvement Syndical Ã  La Chaine De Montage 14","Nine Inch Nails - NINRemixes.com Unofficial - 657 - Mouvement Syndical Ã  La Chaine De Montage 14 by Jet Set Willy (Fan Inspired Song).mp3","165","4","5.8","Y","0.0716049","0.0123457","1217987920",,"0",NULL,NULL,"(syndical action at chainwork station 14)
destroy human industrial exploitations!!!
big up fuzzy and crunchy beats!!!
big up post atomic future music !!!
big up up trent big up nin !!!"
"658","Unofficial Remix","March Of the Pigs","Unknown","Mud Pigs","Nine Inch Nails - NINRemixes.com Unofficial - 658 - March Of the Pigs, Mud Pigs, by Unknown (Unofficial Remix).mp3","325","3","5","?","0.0465838","0.00931677","1218134702",,"0",NULL,NULL,
"659","Unofficial Remix","Audio Poetry","Jet Set Willy","Cavern Of Thorgnaar (Short)","Nine Inch Nails - NINRemixes.com Unofficial - 659 - Audio Poetry, Cavern Of Thorgnaar (Short), by Jet Set Willy (Unofficial Remix).mp3","328","3","6","Y","0.0366972","0.00611621","1218134743",,"0",NULL,NULL,"song of my non commercial album   ""the cult of the ancient gods"""
"660","Unofficial Remix","Ruiner","Unknown","Guitar Mix","Nine Inch Nails - NINRemixes.com Unofficial - 660 - Ruiner, Guitar Mix, by Unknown (Unofficial Remix).mp3","378","4","6","?","0.0638298","0.0106383","1218320397",,"0",NULL,NULL,
"661","Fan Inspired Song","Fan Inspired Song","Jet Set Willy","Don't Fear,Join Us","Nine Inch Nails - NINRemixes.com Unofficial - 661 - Don't Fear,Join Us by Jet Set Willy (Fan Inspired Song).mp3","149","3","5.5","Y","0.0738255","0.0134228","1218320496",,"0",NULL,NULL,"Join The Cult!!! prostate yourself"
"662","Unofficial Remix","Happiness In Slavery","Unknown","Slave Scream Mix","Nine Inch Nails - NINRemixes.com Unofficial - 662 - Happiness In Slavery, Slave Scream Mix, by Unknown (Unofficial Remix).mp3","635","7","5.8","?","0.0645469","0.0111288","1218490443",,"0",NULL,NULL,
"471","Unofficial Remix","Wish","Unknown","One Last Wish","Nine Inch Nails - NINRemixes.com Unofficial - 471 - Wish, One Last Wish, by Unknown (Unofficial Remix).mp3","462","6","5.9","?","0.0800905","0.0135747","1225583395",,"0",NULL,NULL,
"664","Unofficial Remix","Last","Unknown","Drained","Nine Inch Nails - NINRemixes.com Unofficial - 664 - Last, Drained, by Unknown (Unofficial Remix).mp3","299","4","5.5","?","0.0740741","0.013468","1219355673",,"0",NULL,NULL,
"665","Unofficial Remix","Every Day Is Exactly The Same","The Dude","Exactly Not The Same","Nine Inch Nails - NINRemixes.com Unofficial - 665 - Every Day Is Exactly The Same, Exactly Not The Same, by The Dude (Unofficial Remix).mp3","514","5","5.3","?","0.0533199","0.0100604","1226006193",,"0",NULL,NULL,"Diff Begginning and middle plus ending."
"666","Unofficial Remix","Mashup","Lobotomy Baby","Ghosts 9 MultiVocal Mix","Nine Inch Nails - NINRemixes.com Unofficial - 666 - Mashup, Ghosts 9 MultiVocal Mix, by Lobotomy Baby (Unofficial Remix).mp3","234","5","5.7","?","0.123377","0.021645","1219355753",,"0",NULL,NULL,
"667","Unofficial Remix","Something I Can Never Have","Bluebeard",,"Nine Inch Nails - NINRemixes.com Unofficial - 667 - Something I Can Never Have remixed by Bluebeard (Unofficial Remix).mp3","448","4","6","?","0.0542986","0.00904977","1219355775",,"0",NULL,NULL,
"668","Unofficial Remix","Every Day Is Exactly The Same","The Dude",,"Nine Inch Nails - NINRemixes.com Unofficial - 668 - Every Day Is Exactly The Same remixed by The Dude (Unofficial Remix).mp3","577","11","6","?","0.117229","0.0195382","1224560009",,"0",NULL,NULL,
"669","Fan Inspired Song","Fan Inspired Song","Saba7sounds","There","Nine Inch Nails - NINRemixes.com Unofficial - 669 - There by Saba7sounds (Fan Inspired Song).mp3","131","3","5.2","?","0.0818898","0.015748","1219355866",,"0",NULL,NULL,"There by saba7sounds 2008 

visit http://www.myspace.com/saba7sounds

thanks"
"670","Unofficial Remix","The Day The World Went Away","Unknown","Just Another Day","Nine Inch Nails - NINRemixes.com Unofficial - 670 - The Day The World Went Away, Just Another Day, by Unknown (Unofficial Remix).mp3","432","7","5.9","?","0.0850962","0.0144231","1219497732",,"0",NULL,NULL,
"671","Fan Inspired Song","Fan Inspired Song","KNO1","Right Where It Belongs V3","Nine Inch Nails - NINRemixes.com Unofficial - 671 - Right Where It Belongs V3 by KNO1 (Fan Inspired Song).mp3","289","6","6.6","?","0.137979","0.0209059","1219497779",,"0",NULL,NULL,"I loved the remix Justin did so took a couple minutes to records vocals over it. Im not to happy with it and i got a bad cold. haha but hopefully someone will enjoy it. chow sorry about the shitty recording job."
"672","Fan Inspired Song","Fan Inspired Song","Saba7sounds","Forgive Me Now","Nine Inch Nails - NINRemixes.com Unofficial - 672 - Forgive Me Now by Saba7sounds (Fan Inspired Song).mp3","171","4","5.3","?","0.0940828","0.0177515","1219497806",,"0",NULL,NULL,"Forgive me now by saba7sounds

visit 

http://www.myspace.com/saba7sounds

thanks and remember to vote and comment :)"
"673","Fan Inspired Song","Fan Inspired Song","Gary Lester","Only A Daydream","Nine Inch Nails - NINRemixes.com Unofficial - 673 - Only A Daydream by Gary Lester (Fan Inspired Song).mp3","165","4","4.3","Y","0.104242","0.0242424","1219497816",,"0",NULL,NULL,"This song is Ex--plicit.
Thanks TR! Thanks www.ninremixes.com!
Only A Daydream by Gary Lester
2008"
"674","Unofficial Remix","Something I Can Never Have","Unknown","Beautiful Hatred","Nine Inch Nails - NINRemixes.com Unofficial - 674 - Something I Can Never Have, Beautiful Hatred, by Unknown (Unofficial Remix).mp3","436","4","5.4","?","0.0502326","0.00930233","1219602413",,"0",NULL,NULL,
"675","Unofficial Remix","At the Heart of It All","Calx","Cardia Mix","Nine Inch Nails - NINRemixes.com Unofficial - 675 - At the Heart of It All, Cardia Mix, by Calx (Unofficial Remix).mp3","371","8","6.9","?","0.132329","0.0191781","1219602767",,"0",NULL,NULL,
"676","Unofficial Remix","Pilgrimage","Unknown","The Pilgrim's Short Death","Nine Inch Nails - NINRemixes.com Unofficial - 676 - Pilgrimage, The Pilgrim's Short Death, by Unknown (Unofficial Remix).mp3","257","6","6.1","?","0.144664","0.0237154","1219846393",,"0",NULL,NULL,
"677","Unofficial Remix","Mashup","Totom","Beside You In Swastika Eyes","Nine Inch Nails - NINRemixes.com Unofficial - 677 - Mashup, Beside You In Swastika Eyes, by Totom (Unofficial Remix).mp3","189","4","5.6","?","0.118519","0.021164","1219846602",,"0",NULL,NULL,
"678","Cover","A Warm Place","The Great Collapse","A Cold Place","Nine Inch Nails - NINRemixes.com Unofficial - 678 - A Warm Place, A Cold Place, by The Great Collapse (Cover).mp3","341","6","5.6","?","0.0994083","0.0177515","1219846657",,"0","cover, place, warm","warm, place, cover, cold","http://www.adamzwakk.com"
"679","Fan Inspired Song","Fan Inspired Song","Delaney S","Deep Sea Beat","Nine Inch Nails - NINRemixes.com Unofficial - 679 - Deep Sea Beat by Delaney S (Fan Inspired Song).mp3","180","2","6","Y","0.0666667","0.0111111","1219846670",,"0",NULL,NULL,"I was inspired to make this song after listening to the entire Ghost I-IV. It's something simple and possibly relaxing. Tell me what you think. I might give you a high five if you do!"
"680","Unofficial Remix","Somewhat Damaged","Unknown","Lost My Faith In Everything","Nine Inch Nails - NINRemixes.com Unofficial - 680 - Somewhat Damaged, Lost My Faith In Everything, by Unknown (Unofficial Remix).mp3","436","5","5.3","?","0.0491879","0.00928074","1220223461",,"0",NULL,NULL,
"681","Unofficial Remix","Closer","Hot Tracks","Fuck Me","Nine Inch Nails - NINRemixes.com Unofficial - 681 - Closer, Fuck Me, by Hot Tracks (Unofficial Remix).mp3","302","5","6","?","0.103093","0.0171821","1220223562",,"0",NULL,NULL,
"682","Unofficial Remix","Even Deeper","Redearth","Shades","Nine Inch Nails - NINRemixes.com Unofficial - 682 - Even Deeper, Shades, by Redearth (Unofficial Remix).mp3","489","9","6.1","?","0.10383","0.0170213","1242083793",,"0",NULL,NULL,"This uses Trent's source sounds plus additional piano, guitar, and sounds recorded by me."
"683","Unofficial Remix","Wish","Jim Bedlamite",,"Nine Inch Nails - NINRemixes.com Unofficial - 683 - Wish remixed by Jim Bedlamite (Unofficial Remix).mp3","592","2","5.3","?","0.0180887","0.00341297","1220223978",,"0",NULL,NULL,
"684","Unofficial Remix","I Do Not Want This","Reaps","Version 2.1","Nine Inch Nails - NINRemixes.com Unofficial - 684 - I Do Not Want This, Version 2.1, by Reaps (Unofficial Remix).mp3","425","9","5.8","?","0.115423","0.0199005","1220386975",,"0",NULL,NULL,
"685","Unofficial Remix","Reptile","Black Judge","The Blood Of A Reptile","Nine Inch Nails - NINRemixes.com Unofficial - 685 - Reptile, The Blood Of A Reptile, by Black Judge (Unofficial Remix).mp3","369","5","5.7","?","0.0653295","0.0114613","1220387036",,"0",NULL,NULL,
"686","Cover","La Mer","Lydia-Tony-Laisa","Leaving Hope","Nine Inch Nails - NINRemixes.com Unofficial - 686 - La Mer, Leaving Hope, by Lydia-Tony-Laisa (Cover).mp3","507","5","5.2","?","0.0416","0.008","1220559996",,"0",NULL,NULL,
"687","Unofficial Remix","A Warm Place","Unknown","A Warm Safe Drum'n'Bass","Nine Inch Nails - NINRemixes.com Unofficial - 687 - A Warm Place, A Warm Safe Drum'n'Bass, by Unknown (Unofficial Remix).mp3","254","8","5.3","?","0.128745","0.0242915","1220560057",,"0",NULL,NULL,
"688","Fan Inspired Song","Fan Inspired Song","Lobotomy Baby","Sunlight IV","Nine Inch Nails - NINRemixes.com Unofficial - 688 - Sunlight IV by Lobotomy Baby (Fan Inspired Song).mp3","416","8","5.6","?","0.107952","0.0192771","1220560170",,"0",NULL,NULL,"www.myspace.com/lobotomybaby1

sorry, i have to copy the whole ""ghosts"" numerical symbols... but it's so much easier to just call your instrumentals I, II, III etc.. instead of coming up with names for them all."
"689","Unofficial Remix","Last","Unknown","Destructive Mix","Nine Inch Nails - NINRemixes.com Unofficial - 689 - Last, Destructive Mix, by Unknown (Unofficial Remix).mp3","588","2","5","?","0.0171821","0.00343643","1220651218",,"0",NULL,NULL,
"690","Unofficial Remix","The Big Come Down","Mr. Disco",,"Nine Inch Nails - NINRemixes.com Unofficial - 690 - The Big Come Down remixed by Mr. Disco (Unofficial Remix).mp3","172","3","6","S","0.105882","0.0176471","1220651349",,"0",NULL,NULL,
"691","Unofficial Remix","I Do Not Want This","Rayhan","Enclosed","Nine Inch Nails - NINRemixes.com Unofficial - 691 - I Do Not Want This, Enclosed, by Rayhan (Unofficial Remix).mp3","285","5","5.4","?","0.0586957","0.0108696","1220651487",,"0",NULL,NULL,
"692","Fan Inspired Song","Fan Inspired Song","Mr. Disco","Took It From Me","Nine Inch Nails - NINRemixes.com Unofficial - 692 - Took It From Me by Mr. Disco (Fan Inspired Song).mp3","152","4","5.3","?","0.139474","0.0263158","1220651542",,"0",NULL,NULL,"this is a rough mix off my demo I Was Told I Am An Angry Person. Enjoy!"
"693","Cover","Something I Can Never Have","Lady Dev",,"Nine Inch Nails - NINRemixes.com Unofficial - 693 - Something I Can Never Have covered by Lady Dev (Cover).mp3","592","11","6.4","?","0.112084","0.0175131","1220651569",,"0",NULL,NULL,"A cover by Red 7 Fury featuring Lady Dev (from The Ungodly Hour)."
"694","Unofficial Remix","Burn","Unknown","Freeze","Nine Inch Nails - NINRemixes.com Unofficial - 694 - Burn, Freeze, by Unknown (Unofficial Remix).mp3","360","4","5.8","?","0.0498567","0.00859599","1220924634",,"0",NULL,NULL,
"695","Unofficial Remix","The Big Come Down","Mincer",,"Nine Inch Nails - NINRemixes.com Unofficial - 695 - The Big Come Down remixed by Mincer (Unofficial Remix).mp3","241","5","6.3","?","0.133475","0.0211864","1220924663",,"0",NULL,NULL,
